index,date,region,hotel,review_positive,tag1,tag2,tag3
34755,2021-12-01,제주도,라마다 제주시티호텔,깔끔하고 있을것만 딱 정돈되어 있어서 좋았습니다. 깔끔한 방과 방음도 잘 되었고 침구도 만족스러웠어요 욕실도 깔끔. 수건과 여러모로 만족도가 높았습니다.,룸컨디션(가구 / 시설),화장실,all
34756,2022-01-01,제주도,라마다 제주시티호텔,주차공간이 협소해서 그런지  주차 다 해주시고 차도 준비해주셨어요!,"부대시설 (수영장, 사우나)",,
34757,2022-01-01,제주도,라마다 제주시티호텔,"위치, 편의, 가격 모두 좋았어요",가성비,"위치 (산, 해변, 볼거리와 가까움)","부대시설 (수영장, 사우나)"
34758,2022-01-01,제주도,라마다 제주시티호텔,교통이 편리함,교통 / 접근성,,
34759,2022-01-01,제주도,라마다 제주시티호텔,편안하고 좋았어요,룸컨디션(가구 / 시설),,
34760,2022-01-01,제주도,라마다 제주시티호텔,위치가 좋음,"위치 (산, 해변, 볼거리와 가까움)",,
34761,2022-01-01,제주도,라마다 제주시티호텔,쾌적한 시설,룸컨디션(가구 / 시설),,
34762,2022-01-01,제주도,라마다 제주시티호텔,8시경 체크인을 해서인지 낮은층 배정받았고. 그점 빼면 위치랑 나쁘지 않았어요,"위치 (산, 해변, 볼거리와 가까움)",,
34763,2022-01-01,제주도,라마다 제주시티호텔,"호텔 직원분들의 서비스에 감탄했습니다. 객실에 물건을 두고 온지도 몰랐는데, 호텔 메이드께서 발견하셨다며, 프론트 직원분께서 연락주셨습니다. 급하게 체크아웃하느라 빠진 줄도 몰랐는데, 정말 감사했어요. Great location. Fantastic staff members. Definitely impressed by their amazing hospitality and would recommend it to anyone planning on visiting Jeju.",친절 / 서비스,"위치 (산, 해변, 볼거리와 가까움)",
34764,2022-01-01,제주도,라마다 제주시티호텔,"위치가 좋은것이 라마다 호텔의 최고 장점 이구요, 가격이 합리적인것 최대 장점입니다. 깔끔한 시설과 관리가 잘 된듯 한 룸 컨디션 만족합니다.","위치 (산, 해변, 볼거리와 가까움)",가성비,룸컨디션(가구 / 시설)
34765,2022-01-01,제주도,라마다 제주시티호텔,깨끗 주차안내친절,"부대시설 (수영장, 사우나)",청결,친절 / 서비스
34766,2022-01-01,제주도,라마다 제주시티호텔,대중 교통을 이용하기 좋은 위치.,교통 / 접근성,,
34767,2022-01-01,제주도,라마다 제주시티호텔,"가성비 최고 입니다. 정말 저렴한 가격에 제주 시내에서 괜찮은 호텔에 묵을 수 있다는 것만으로도 큰 메리트 인거같아요 그리고 교통이 정말 좋습니다. 법원 바로 맞은편에 있어서 그런지 버스 노선이 정말 많아요. 제주시 맛집 갈때도 버스 한번이면 거의 다 갔고, 한라산에서 올때도 호텔 바로앞에 정류장이 있어서 편하게 왔어요! 뚜벅이 제주시 여행자나 한라산 방문시 추천합니다 ㅎㅎ",가성비,교통 / 접근성,
34768,2022-01-01,제주도,라마다 제주시티호텔,깨끗하고 친절했어요~ 도심에 있었지만 불편하지않았어요~ 지하주차장을 이용했는데 주차 도와주시는 분이 좁은 주차장을 잘 정리해줬어요~,"부대시설 (수영장, 사우나)",친절 / 서비스,"위치 (산, 해변, 볼거리와 가까움)"
34769,2022-01-01,제주도,라마다 제주시티호텔,위치 가성비 굿 환풍기 고장난거 수리 바로 해주셔서 좋았어요,"위치 (산, 해변, 볼거리와 가까움)",가성비,
34770,2022-01-01,제주도,라마다 제주시티호텔,위치가 좋고 주차도 타워식이지만 밀리지 않고 편하게 이용했어요. 욕실도 넓고 좋았어요.,"위치 (산, 해변, 볼거리와 가까움)","부대시설 (수영장, 사우나)",화장실
34771,2022-01-01,제주도,라마다 제주시티호텔,가격이 저렴함에도 방이 깨끗하고 크기도 괜찮은편이었음.  저렴히 묵기에는 시설이나 위치적인면에서 훌륭한 호텔이라고 봄. 또 주변에 편의시설 버스정류장 찾기가 쉬움.,룸컨디션(가구 / 시설),가성비,교통 / 접근성
34772,2022-01-01,제주도,라마다 제주시티호텔,가성비에 조용하였어요 그리고 공항과 거리가 가까웠고 찾기도 쉬워서 좋았어요 다음에도 또 이용 할 것이며 또 다른 친구들께도 추천을 할 것입니다. 깨끗한 환경 또한 좋았어요 감사합니다.,가성비,재방문의사,교통 / 접근성
34773,2021-12-01,제주도,라마다 제주시티호텔,위치가 좋았습니다,"위치 (산, 해변, 볼거리와 가까움)",,
34774,2022-01-01,제주도,라마다 제주시티호텔,"청결, 환기 잘됨",청결,,
34775,2022-01-01,제주도,라마다 제주시티호텔,"청결, 깔끔",청결,,
34776,2022-01-01,제주도,라마다 제주시티호텔,공항에서부터 대중교통 이용하기에 편리하고 좋았습니다. 투숙할때도 만족스러웠고 추후 같은 목적으로 제주도 방문시 다시 예약할 예정입니다.,교통 / 접근성,재방문의사,
34777,2022-01-01,제주도,라마다 제주시티호텔,역시 4성급이라고 생각될 만큼 좋은 시설과 친절한 직원들이 기억에 남네요. 위치는 제주 공항에서 가깝고 제주시 도심이어서 좋았어요.,친절 / 서비스,교통 / 접근성,
34778,2022-01-01,제주도,라마다 제주시티호텔,위치가 좋아요,"위치 (산, 해변, 볼거리와 가까움)",,
34779,2022-01-01,제주도,라마다 제주시티호텔,위치 좋고 가성비 최고,"위치 (산, 해변, 볼거리와 가까움)",가성비,
34780,2021-12-01,제주도,라마다 제주시티호텔,교통편,교통 / 접근성,,
34781,2022-01-01,제주도,라마다 제주시티호텔,위치가 좋음,"위치 (산, 해변, 볼거리와 가까움)",,
34782,2022-01-01,제주도,라마다 제주시티호텔,교통이 편리하고 가성비 높은 곳,교통 / 접근성,가성비,
34783,2022-01-01,제주도,라마다 제주시티호텔,편안하다,룸컨디션(가구 / 시설),,
34784,2021-12-01,제주도,라마다 제주시티호텔,"위치가 좋았어요. 딱 깔끔하고 가성비 좋은 비즈니스 호텔. 코인세탁실도 있고, 1층에 편의점도 있어서 별 무리 없이 지냈던 것 같아요~","위치 (산, 해변, 볼거리와 가까움)",가성비,인근시설(편의점 / 마트 / 시장)
34785,2021-12-01,제주도,라마다 제주시티호텔,조식이 다른 호텔에 비해 맛있어요. 주차도 편하고 공항에서 가까워서 좋았어요.,"식사 (식사 (조식, 석식, 룸서비스), 석식, 룸서비스)","부대시설 (수영장, 사우나)",교통 / 접근성
34786,2021-12-01,제주도,라마다 제주시티호텔,위치가 공항과 가까워 좋았습니다,교통 / 접근성,,
34787,2021-12-01,제주도,라마다 제주시티호텔,깨끗하고 위치가 좋았음,"위치 (산, 해변, 볼거리와 가까움)",,
34788,2021-12-01,제주도,라마다 제주시티호텔,"위치,교통","위치 (산, 해변, 볼거리와 가까움)",,
34789,2021-09-01,제주도,라마다 제주시티호텔,깨끗하고 무난합니다. 브랜드 호텔 답게 변수 없이 예상했던 서비스를 누릴 수 있습니다.,룸컨디션(가구 / 시설),,
34790,2021-12-01,제주도,라마다 제주시티호텔,위치적으로도 괜찮았고 프론트에서 깔끔한 대답. 침대는 잠자기에쵝오였듬 안에욕실도 깨끗했고,"위치 (산, 해변, 볼거리와 가까움)",친절 / 서비스,화장실
34791,2021-12-01,제주도,라마다 제주시티호텔,청결했고 조식도좋았습니다,청결,"식사 (조식, 석식, 룸서비스)",
34792,2021-12-01,제주도,라마다 제주시티호텔,훌륭한 위치에 청결한 스탠다드 호텔. 가성비도 좋았습니다.,청결,가성비,
34793,2021-12-01,제주도,라마다 제주시티호텔,청소를 잘 해주었어요. 수건 교환과 생수 보충도 좋았고.,청결,,
34794,2021-11-01,제주도,라마다 제주시티호텔,공항이 가까워 좋았습니다 제주 시내라 버스 타고 동문시장 구경 가기도 좋았어요,교통 / 접근성,,
34795,2021-11-01,제주도,라마다 제주시티호텔,깨끗하게 저렴해요,가성비,청결,
34796,2021-11-01,제주도,라마다 제주시티호텔,"위치가 너무 좋은것같애요 . 자차로 이동하지않고 버스로 이동할려면 바로앞이 정류장 ,","위치 (산, 해변, 볼거리와 가까움)",교통 / 접근성,
34797,2021-11-01,제주도,라마다 제주시티호텔,시내에서 가까이 있는 곳이라 좋음 시내버스를 이용해서 어디든 갈 수 있는 곳이어서 좋음 공항과 가까움,교통 / 접근성,,
34798,2021-11-01,제주도,라마다 제주시티호텔,"위치가 좋아요! 일층 편의점이랑 근처 맛집, 카페 많아요! 제주도다른쪽으로움직이기도 좋아요","위치 (산, 해변, 볼거리와 가까움)",인근시설(편의점 / 마트 / 시장),
34799,2021-11-01,제주도,라마다 제주시티호텔,새 호텔이라서 모든 것이 완벽했음,all,,
34800,2021-11-01,제주도,라마다 제주시티호텔,"큰도로에 있어서 찾기 편했고, 주요 시내 관광지도 가까워서 위치적으로 좋았음. 방과 욕실 크기도 크고 가성비 좋음","위치 (산, 해변, 볼거리와 가까움)",화장실,가성비
34801,2021-10-01,제주도,라마다 제주시티호텔,공항에서 가까워 아침일찍 비행기를 탈때 렌트카를 전날 반납하고 택시를 이용하기에 용이했다. 카카오 택시 즉시 응답,교통 / 접근성,,
34802,2021-11-01,제주도,라마다 제주시티호텔,제주시내라 접근성이 좋아요 직원들 모두 친절하고 객실이나 침구도 깨끗하고 청결했어요 엘리베이터가 많아 오래 기다리지 않고 이동이 편리했어요,교통 / 접근성,친절 / 서비스,청결
34803,2021-10-01,제주도,라마다 제주시티호텔,공항에서 가깝고 공항셔틀버스 타기도 좋았습니다,교통 / 접근성,,
34805,2021-10-01,제주도,라마다 제주시티호텔,적당한 가격에 중심가에 있어 어딜가든 좋았어요,교통 / 접근성,,
34806,2021-10-01,제주도,라마다 제주시티호텔,위치 가격대비 컨디션은 좋았구 직원들은 친절했읍니다,가성비,친절 / 서비스,
34807,2021-10-01,제주도,라마다 제주시티호텔,"언제나 잘 정돈된 객실에 깔끔한 로비. 다만 방음이 그다지 뛰어나진 않지만, 그거야 숙박비용을 보면 납득이 가능한 점. 다만 예약시 책상 의자를 선택할 수 있는 부분이 있으면 좋겠네요. 업부상 책상이 필요한 숙박객이 좀 있을 겁니다.",룸컨디션(가구 / 시설),,
34808,2021-10-01,제주도,라마다 제주시티호텔,공항과 가깝고 청결 합니다,교통 / 접근성,청결,
34809,2021-10-01,제주도,라마다 제주시티호텔,다른  호텔에 비해 방이 컸어요.,룸컨디션(가구 / 시설),,
34810,2021-10-01,제주도,라마다 제주시티호텔,침대편하고 위치 좋고 조식 맛집,룸컨디션(가구 / 시설),"위치 (산, 해변, 볼거리와 가까움)","식사 (조식, 석식, 룸서비스)"
34812,2021-10-01,제주도,라마다 제주시티호텔,가성비가 높은편임,가성비,,
34813,2021-10-01,제주도,라마다 제주시티호텔,시내에 위치해서 이동이 아주 편했습니다,교통 / 접근성,,
34815,2021-10-01,제주도,라마다 제주시티호텔,"시설 및 엘리베이터 탈때 보안이 맘에들고, 공항에서의 위치도 만족습러웠습니다!",룸컨디션(가구 / 시설),교통 / 접근성,
34816,2021-10-01,제주도,라마다 제주시티호텔,깨끗하고 좋았어요,룸컨디션(가구 / 시설),,
34817,2021-08-01,제주도,라마다 제주시티호텔,"라마다 각 지역별로 많이 가봤는데, 항상 평타 이상은 되는고 같아요. 가격도 시설도 무나무난 가기 좋아요",가성비,,
34818,2021-09-01,제주도,라마다 제주시티호텔,지하 주차장 들어가니 발레파킹 나갈때도 …최고였음,"부대시설 (수영장, 사우나)",,
34819,2021-09-01,제주도,라마다 제주시티호텔,시내여서 대중교통이용이 편리함.,교통 / 접근성,,
34820,2021-09-01,제주도,라마다 제주시티호텔,위치.,"위치 (산, 해변, 볼거리와 가까움)",,
34821,2021-08-01,제주도,라마다 제주시티호텔,전반적으로 만족스럽습니다,all,,
34822,2021-09-01,제주도,라마다 제주시티호텔,청결^^,청결,,
34823,2021-08-01,제주도,라마다 제주시티호텔,"친절한 직원의 응대, 제주시의 적절한 위치및 가성비. 깨끗한 숙소.",가성비,친절 / 서비스,청결
34824,2021-08-01,제주도,라마다 제주시티호텔,아침식사좋았어요,"식사 (조식, 석식, 룸서비스)",,
34825,2021-08-01,제주도,라마다 제주시티호텔,제주시내에있어 공항 가깝고 1층에 편의점있어 편리함,인근시설(편의점 / 마트 / 시장),교통 / 접근성,
34826,2021-08-01,제주도,라마다 제주시티호텔,있을 건 다 있는 곳. 위치도 제주 시내에 자리잡고 있는 덕분에 이동이 편리합니다. 서귀포로 이동시에도 남쪽으로 그냥 직진만 하면 마빙목지 거쳐 516도로를 지나 도착하게 됩니다.,인근시설(편의점 / 마트 / 시장),교통 / 접근성,
34827,2021-08-01,제주도,라마다 제주시티호텔,편안하고 불편한 사항이 없고 침대도 좋은 편에 속하여 만족스럽습니다.,룸컨디션(가구 / 시설),,
34828,2021-08-01,제주도,라마다 제주시티호텔,깨끗하고 친절하고 좋아요,청결,친절 / 서비스,
34829,2021-08-01,제주도,라마다 제주시티호텔,직원들이 친절하고 청결하고 가성비가 좋습니다,가성비,청결,
34830,2021-08-01,제주도,라마다 제주시티호텔,공항에서 가깝고 가성비 괜찮은 곳 생각보다 괜찮았음,교통 / 접근성,가성비,
34831,2021-08-01,제주도,라마다 제주시티호텔,"위치 너무 좋았고 체크인/아웃 시 카톡으로 스테이 가이드도 주셔서 매번 박당 물 3병씩 주시는 것도 알게 되고 호텔 여러가지 안내 사항도 받아볼 수 있어 좋았습니다! 호텔 정말 깨끗했는데, 분명 금연 호텔이고 방에서 흡연할 경우 1박 요금 추가로 지불해야한다고까지 써있었지만 방에서 갑자기 담배 냄새가 훅 나길래(본인은 비흡연자) 카운터에 말씀드렸더니 곧바로 방 바꿔주시면서 방 교체 전에 확인도 해주시더라고요. 컴플레인 처리가 매우 빠른 편!! 주차도 지하주차장이 좁아서 그 안에 바로 주차하기는 어려울 수 있지만 그래도 발렛 마냥 늘 주차요원들도 계시고, 10분 전에 프론트에 출차 요청 전화하면 바로 대기시켜주시는 등 편합니다! 장기 투숙 시 맨날 정리는 해주시는데 3일에 한 번 전체 청소해주시는 것 같아요",all,친절 / 서비스,"부대시설 (수영장, 사우나)"
